date,time,stream,section,elap,elap.min,elap.sec,method,netter1,netter2,bucket,species,lengthmm,weightg,comments,surveynotes,dum,streamnum,year,id,age
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19094,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19095,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19096,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19097,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19098,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19099,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19100,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19101,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19102,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19103,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19104,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19105,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19106,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19107,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19108,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19109,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19110,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19111,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19112,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19113,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19114,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19115,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19116,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19117,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19118,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19119,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19120,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19121,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19122,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19123,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19124,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19125,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19126,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19127,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19128,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19129,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19130,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19131,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19132,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19133,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19134,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19135,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19136,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19137,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19138,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19139,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19140,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19141,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19142,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19143,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19144,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19145,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19146,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19147,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19148,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19149,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19150,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19151,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19152,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19153,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19154,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19155,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19156,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19157,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19158,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19159,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19160,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19161,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19162,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19163,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19164,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19165,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19166,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19167,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19168,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19169,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19170,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19171,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19172,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19173,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19174,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19175,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19176,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19177,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19178,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19179,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19180,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19181,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19182,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19183,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19184,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19185,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19186,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19187,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19188,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19189,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19190,age0
2022-10-04,9:39:00,Upper Bar BC,1,29.31666667,29,19,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19191,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,39,0.5,NA,NA,0,12,2022,19192,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,34,0.32,NA,NA,0,12,2022,19193,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,49,1.22,NA,NA,0,12,2022,19194,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,56,1.57,NA,NA,0,12,2022,19195,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,36,0.39,NA,NA,0,12,2022,19196,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,43,0.68,NA,NA,0,12,2022,19197,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,47,0.96,NA,NA,0,12,2022,19198,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,54,1.49,NA,NA,0,12,2022,19199,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,46,0.86,NA,NA,0,12,2022,19200,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,54,1.37,NA,NA,0,12,2022,19201,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,51,1.34,NA,NA,0,12,2022,19202,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,54,1.48,NA,NA,0,12,2022,19203,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,36,0.41,NA,NA,0,12,2022,19204,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,36,0.4,NA,NA,0,12,2022,19205,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,38,0.52,NA,NA,0,12,2022,19206,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,44,0.83,NA,NA,0,12,2022,19207,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,44,0.8,NA,NA,0,12,2022,19208,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,52,1.65,NA,NA,0,12,2022,19209,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,43,0.69,NA,NA,0,12,2022,19210,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,37,0.45,NA,NA,0,12,2022,19211,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,35,0.33,NA,NA,0,12,2022,19212,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,60,2.1,NA,NA,0,12,2022,19213,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,53,1.44,NA,NA,0,12,2022,19214,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,60,2.19,NA,NA,0,12,2022,19215,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,61,2.25,NA,NA,0,12,2022,19216,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,50,1.19,NA,NA,0,12,2022,19217,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,53,1.45,NA,NA,0,12,2022,19218,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,48,1.08,NA,NA,0,12,2022,19219,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,48,1.04,NA,NA,0,12,2022,19220,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,43,0.73,NA,NA,0,12,2022,19221,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,41,0.56,NA,NA,0,12,2022,19222,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,63,2.22,NA,NA,0,12,2022,19223,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,33,0.31,NA,NA,0,12,2022,19224,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,56,1.7,NA,NA,0,12,2022,19225,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,56,1.64,NA,NA,0,12,2022,19226,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,44,0.8,NA,NA,0,12,2022,19227,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,53,1.47,NA,NA,0,12,2022,19228,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,53,1.47,NA,NA,0,12,2022,19229,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,34,0.33,NA,NA,0,12,2022,19230,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,50,1.2,NA,NA,0,12,2022,19231,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,43,0.81,NA,NA,0,12,2022,19232,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,41,0.58,NA,NA,0,12,2022,19233,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,67,2.92,NA,NA,0,12,2022,19234,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,49,1.23,NA,NA,0,12,2022,19235,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,49,1.21,NA,NA,0,12,2022,19236,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,51,1.08,NA,NA,0,12,2022,19237,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,54,1.49,NA,NA,0,12,2022,19238,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,38,0.52,NA,NA,0,12,2022,19239,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,45,0.87,NA,NA,0,12,2022,19240,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,42,0.6,NA,NA,0,12,2022,19241,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19242,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19243,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19244,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19245,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19246,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19247,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19248,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19249,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19250,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19251,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19252,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19253,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19254,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19255,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19256,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19257,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19258,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19259,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19260,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19261,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19262,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19263,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,NA,NA,0,12,2022,19264,age0
2022-10-04,NA,Upper Bar BC,2,26.05,26,3,1 backpack,JB,JR,NA,SRC,NA,NA,age-1,NA,0,12,2022,19265,age0
2022-10-04,11:38:00,Upper Bar BC,3,25.61666667,25,37,1 backpack,JB,JR,NA,SRC,45,0.94,NA,NA,0,12,2022,19266,age0
2022-10-04,11:38:00,Upper Bar BC,3,25.61666667,25,37,1 backpack,JB,JR,NA,SRC,41,0.63,NA,NA,0,12,2022,19267,age0
2022-10-04,11:38:00,Upper Bar BC,3,25.61666667,25,37,1 backpack,JB,JR,NA,SRC,43,0.81,NA,NA,0,12,2022,19268,age0
2022-10-04,11:38:00,Upper Bar BC,3,25.61666667,25,37,1 backpack,JB,JR,NA,SRC,51,1.32,NA,NA,0,12,2022,19269,age0
2022-10-04,11:38:00,Upper Bar BC,3,25.61666667,25,37,1 backpack,JB,JR,NA,SRC,47,0.9,NA,NA,0,12,2022,19270,age0
2022-10-04,11:38:00,Upper Bar BC,3,25.61666667,25,37,1 backpack,JB,JR,NA,SRC,48,0.89,NA,NA,0,12,2022,19271,age0
2022-10-04,11:38:00,Upper Bar BC,3,25.61666667,25,37,1 backpack,JB,JR,NA,SRC,44,0.74,NA,NA,0,12,2022,19272,age0
2022-10-04,11:38:00,Upper Bar BC,3,25.61666667,25,37,1 backpack,JB,JR,NA,SRC,55,1.47,NA,NA,0,12,2022,19273,age0
2022-10-04,11:38:00,Upper Bar BC,3,25.61666667,25,37,1 backpack,JB,JR,NA,SRC,38,0.46,NA,NA,0,12,2022,19274,age0
2022-10-04,11:38:00,Upper Bar BC,3,25.61666667,25,37,1 backpack,JB,JR,NA,SRC,56,1.67,NA,NA,0,12,2022,19275,age0
2022-10-04,11:38:00,Upper Bar BC,3,25.61666667,25,37,1 backpack,JB,JR,NA,SRC,45,0.96,NA,NA,0,12,2022,19276,age0
