stream,tempsite,year,date,priordate,section,meantempper,Amedian,avgredds,elev,lat,lon,utm_n,utm_e,basin_areasqkm,springprev_point_norm,springprev_basinmean_norm,springprev_iew01km_norm,springprev_iew05km_norm,springprev_iew01km_log_norm,springprev_iew05km_log_norm,seclen,elap,catch,density,cpue,effabun,effden_permeter,prodwtmean,prodwtsd,prodlenmean,prodlensd,lenmean,lensd,lenmed,wtmean,wtsd,wtmed,growthwtmean,growthwtsd,growthlenmean,growthlensd,pvalue,slope_basin,slope_stream,forest_strbuff,loglakearea,ts,priorcatch,priorlenmean,priorwtmean,agr_len,igr_len,rgr_len,rgrl_len,sgr_len,agr_wt,igr_wt,rgr_wt,rgrl_wt,sgr_wt,doy,density_log,cpue_log,effden_permeter_log,avgredds_log,strid,yrid,sectid
Blackrock,blackrock_1A,2022,2022-10-12,2022-09-12,4,8.2285416665,0.9577515690548772,0,2112.95,43.8226856285,-110.3384875995,4852391.8647435345,553193.9129414943,123.3126589448118,0.02497035716635121,0.15383351026478811,0.05195750583866598,0.08451622333865409,0.4364144644292463,0.5158833807340029,150,14.7,12,0.08,0.8163265306122449,102184,681.2266666666667,0.20804,0.20600873929844335,2.6226666666666665,1.5950936898611914,65,5.9696200579570915,65,2.385,0.7388258498209416,2.24,1.2220895768134623,1.045737193087545,0.5353048454189808,0.3010037464730841,0.364197,12.689381544803148,11.925576894772735,0.4798240581373112,-6.907755278982137,0.8545630852697453,8,55.125,1.625,0.32916666666666666,0.005492797870954232,0.005971277399848828,0.0013699105407002357,0.5507910943526761,0.025333333333333326,0.012789710285286787,0.015589743589743585,0.02634295446860001,1.287184843070177,285,-2.4079456086518722,-0.19076526806655683,6.5239097739204785,-4.605170185988091,2,2,2.4
Blackrock,blackrock_1A,2022,2022-10-26,2022-10-12,1,2.8795595239285716,0.9577515690548772,2,2101.21,43.8236177465,-110.3481206715,4852489.242224999,552418.4757885967,124.82098312195512,0.01149104268004615,0.1520450762502093,0.04123917928435412,0.07930238215510686,0.39627254326240663,0.504052666727454,150,11.16666667,1,0.00666666666666666,0.08955223877923814,3600,24,-0.05775476190476185,0.03932435450504162,-1.5120476190476175,0.9291386615537472,60,NA,60,1.89,NA,1.89,-4.935177785753344,2.781880333061283,-6.978673016379697,6.339993811454796,0,12.689381544803148,11.925576894772735,0.4798240581373112,-6.907755278982137,0.8545630852697453,5,62.4,2.164,-0.17142857142857132,-0.002801479510948684,-0.0027472527472527457,-6.777392696899585e-4,-0.27975590291279273,-0.01957142857142859,-0.009670109422334585,-0.009044098230789551,-0.012526724122795098,-0.9623504260865112,299,-4.094344562222101,-2.3070727597319562,3.178470410233162,0.6981347220709843,2,2,2.1
Blackrock,blackrock_1A,2022,2022-10-26,2022-10-12,2,2.8795595239285716,0.9577515690548772,1,2104.42,43.8235775705,-110.3445784675,4852487.0302642565,552703.3449567689,124.48098339859408,0.02299866795841288,0.15260239056655434,0.04433191474293894,0.08092653280869279,0.4087139809345311,0.5078128780516608,150,25.53333333,4,0.02666666666666667,0.15665796346692662,17635,117.56666666666666,0.00353142857142859,0.17012460609190094,0.528,1.4850401498751045,66.25,5.123475382979799,65.5,2.4625,0.7223284109969186,2.5,0.0737286078969031,3.0767216859302127,0.2760611085978295,0.8916786841152052,0.485352,12.689381544803148,11.925576894772735,0.4798240581373112,-6.907755278982137,0.8545630852697453,6,63.666666666666664,2.4566666666666666,0.1845238095238097,0.002841023249129382,0.0028982797307404665,6.839805063044845e-4,0.28450627802418804,4.166666666666684e-4,1.694054664979548e-4,1.6960651289009567e-4,1.88478466187827e-4,0.016941981641438453,299,-3.3058872018578307,-1.791811689789965,4.76709060307971,0.009950330853168092,2,2,2.2
Blackrock,blackrock_1A,2022,2022-10-26,2022-10-12,3,2.8795595239285716,0.9577515690548772,0,2109.48,43.822787115,-110.3413448615,4852401.303376916,552964.0629977171,124.19306736263484,0.05436461967728881,0.15328275131933752,0.04820769022737269,0.08289029354859992,0.4232766014570654,0.5122677940824418,150,12.31666667,2,0.01333333333333333,0.16238159670842175,6548,43.653333333333336,-0.04850190476190474,0.04821153567013609,-0.7014285714285713,0.6566548520247589,57,7.0710678118654755,57,1.685,0.31819805153394637,1.685,-1.8766239470231572,1.7389415803614483,-0.8363742492277538,0.8113862168475703,0,12.689381544803148,11.925576894772735,0.4798240581373112,-6.907755278982137,0.8545630852697453,4,64,2.21,-0.5,-0.00827370110893723,-0.0078125,-0.001989404593276877,-0.8239568243826434,-0.03749999999999999,-0.019373353694666886,-0.016968325791855202,-0.024430689212403087,-1.9186896320969815,299,-3.757872325600888,-1.7580446740814424,3.7765086957414478,-4.605170185988091,2,2,2.3
Blackrock,blackrock_1A,2022,2022-10-26,2022-10-12,4,2.8795595239285716,0.9577515690548772,0,2112.95,43.8226856285,-110.3384875995,4852391.8647435345,553193.9129414943,123.3126589448118,0.02497035716635121,0.15383351026478811,0.05195750583866598,0.08451622333865409,0.4364144644292463,0.5158833807340029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.689381544803148,11.925576894772735,0.4798240581373112,-6.907755278982137,0.8545630852697453,12,65,2.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,NA,NA,NA,-4.605170185988091,2,2,2.4
Cliff,cliff_1A,2022,2022-08-14,2022-08-01,1,12.94900641,0.6443836077900809,0,1952.56,43.2467643295,-110.4993820265,4788339.795810947,540640.9074757213,158.40185970024615,0.24626007873652245,0.07450020431516392,0.2277207337043363,0.12748691348300217,0.7113328129687372,0.593543747046986,150,17.3,12,0.08,0.6936416184971098,8550,57,NA,NA,NA,NA,26.5,3.3439225741362764,25,0.155,0.0847992281268473,0.125,NA,NA,NA,NA,NA,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,-2.4079456086518722,-0.351486117076274,4.043226691043491,-4.605170185988091,4,2,4.1
Cliff,cliff_1A,2022,2022-08-14,2022-08-01,2,12.94900641,0.6443836077900809,0,1955.53,43.245385496,-110.501264839,4788185.758400789,540488.9709516136,157.94531868255277,0.30740742118724607,0.07303008081167517,0.21183762468203385,0.12309210156532184,0.6974277481475171,0.5868397913476294,150,22,7,0.04666666666666667,0.3181818181818182,6186,41.24,NA,NA,NA,NA,29.142857142857142,6.3358391032961965,26,0.23142857142857143,0.16767315144138523,0.13,NA,NA,NA,NA,NA,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,-2.8705691305999848,-1.114187500453581,3.71965111278069,-4.605170185988091,4,2,4.2
Cliff,cliff_1A,2022,2022-08-14,2022-08-01,3,12.94900641,0.6443836077900809,0,1960.21,43.243699463,-110.5026467895,4787997.850658414,540377.8930180913,157.78801624155707,0.25205769119267274,0.07173994257844678,0.1996462638504863,0.1193191198288684,0.6860501271301589,0.5809013529334729,150,20.75,15,0.1,0.7228915662650602,14082,93.88,NA,NA,NA,NA,29.6,8.192330908495196,26,0.29933333333333334,0.40111392515391553,0.15,NA,NA,NA,NA,NA,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,-2.2072749131897207,-0.31075751946398394,4.542123884270456,-4.605170185988091,4,2,4.3
Cliff,cliff_1A,2022,2022-08-14,2022-08-01,4,12.94900641,0.6443836077900809,0,1964.17,43.2416262015,-110.5037597255,4787767.071397843,540288.904752827,157.40005747063222,0.2938342745849031,0.07043695043751472,0.186778889828338,0.11553564087453697,0.6732871104331595,0.574765722308628,150,14.41666667,7,0.04666666666666667,0.4855491328357112,6864,45.76,NA,NA,NA,NA,30.571428571428573,7.322502824789323,27,0.2842857142857143,0.2595417206575944,0.16,NA,NA,NA,NA,NA,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,-2.8705691305999848,-0.7020887720336624,3.8236288546655506,-4.605170185988091,4,2,4.4
Cliff,cliff_1A,2022,2022-08-30,2022-08-14,1,12.3781770825,0.6443836077900809,0,1952.56,43.2467643295,-110.4993820265,4788339.795810947,540640.9074757213,158.40185970024615,0.24626007873652245,0.07450020431516392,0.2277207337043363,0.12748691348300217,0.7113328129687372,0.593543747046986,150,17.3,16,0.10666666666666667,0.9248554913294798,28062,187.08,0.3544066666666667,0.270104720564418,9.826666666666668,5.152869411724443,41.25,7.469939758793239,43,0.7075,0.4075209606061182,0.655,8.86819572095168,5.071487736304067,2.7635930859435973,1.342604177536529,0.800064,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,12,26.5,0.155,0.921875,0.027656648736782086,0.0347877358490566,0.008439251540633165,2.804264407598378,0.03453125,0.09489453203738413,0.22278225806451613,-0.05090006800747292,9.954288246288812,242,-2.1484344131667874,-0.0673633163660919,5.231589784497327,-4.605170185988091,4,2,4.1
Cliff,cliff_1A,2022,2022-08-30,2022-08-14,2,12.3781770825,0.6443836077900809,0,1955.53,43.245385496,-110.501264839,4788185.758400789,540488.9709516136,157.94531868255277,0.30740742118724607,0.07303008081167517,0.21183762468203385,0.12309210156532184,0.6974277481475171,0.5868397913476294,150,19.11666667,7,0.04666666666666667,0.3661726241732916,15713,104.75333333333332,0.2346225,0.20285965185700677,4.978750000000001,3.471038311676752,46.142857142857146,11.610750355146036,46,1.022857142857143,0.7071471861339356,0.91,8.925052817692585,6.654552883846516,2.6774014643484816,2.1185210478274676,0.868591,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,7,29.142857142857142,0.23142857142857143,1.0625000000000002,0.028720770586152522,0.03645833333333334,0.0085168989796216,2.9137188976917194,0.04946428571428572,0.09288023948301634,0.21373456790123457,-0.0634651554065572,9.733031055319952,242,-2.8705691305999848,-0.9777071341056833,4.651703837893646,-4.605170185988091,4,2,4.2
Cliff,cliff_1A,2022,2022-08-30,2022-08-14,3,12.3781770825,0.6443836077900809,0,1960.21,43.243699463,-110.5026467895,4787997.850658414,540377.8930180913,157.78801624155707,0.25205769119267274,0.07173994257844678,0.1996462638504863,0.1193191198288684,0.6860501271301589,0.5809013529334729,150,18.75,17,0.11333333333333331,0.9066666666666666,40461,269.74,0.6696158333333333,0.6576392156300156,12.888833333333332,9.442891088473669,47.705882352941174,10.52238510202388,47,1.2317647058823529,0.8760367807212609,0.94,9.913559746476846,6.588889507963442,3.047929605395569,1.9598910544588333,0.880539,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,15,29.6,0.29933333333333334,1.1316176470588233,0.029830021795573897,0.03823032591414943,0.008805197340197963,3.027939402749946,0.05827696078431372,0.08841533504588886,0.1946891785667496,-0.07330087742154795,9.244175716373393,242,-2.092864562011977,-0.08701137698962981,5.597495604138244,-4.605170185988091,4,2,4.3
Cliff,cliff_1A,2022,2022-08-30,2022-08-14,4,12.3781770825,0.6443836077900809,0,1964.17,43.2416262015,-110.5037597255,4787767.071397843,540288.904752827,157.40005747063222,0.2938342745849031,0.07043695043751472,0.186778889828338,0.11553564087453697,0.6732871104331595,0.574765722308628,150,15,12,0.08,0.8,25902,172.68,0.35389499999999996,0.33658727689853335,7.8285,5.387612097591484,45.666666666666664,8.92731592904439,45,0.9825,0.6679701272580165,0.825,8.825109175910775,6.1513458010362445,2.4099196641202094,1.7031369829845266,0.754883,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,7,30.571428571428573,0.2842857142857143,0.9434523809523807,0.025081423199592306,0.030860591900311516,0.0073336082352040005,2.53986083610096,0.043638392857142855,0.07750753594251196,0.15350188442211055,-0.061622710337920106,8.059037569482651,242,-2.4079456086518722,-0.21072103131565253,5.151498079596578,-4.605170185988091,4,2,4.4
Cliff,cliff_1A,2022,2022-09-13,2022-08-30,1,10.769107143071428,0.6443836077900809,0,1952.56,43.2467643295,-110.4993820265,4788339.795810947,540640.9074757213,158.40185970024615,0.24626007873652245,0.07450020431516392,0.2277207337043363,0.12748691348300217,0.7113328129687372,0.593543747046986,150,16.85,12,0.08,0.7121661721068249,24427,162.84666666666666,0.12622857142857144,0.40770299075116306,1.717142857142857,6.125220525805994,44.416666666666664,8.273268380571835,42,0.9008333333333334,0.5863672186876712,0.7150000000000001,2.1946742242493067,5.854837647321613,0.6130852734385158,1.775043303143228,0.310547,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,16,41.25,0.7075,0.22619047619047603,0.005283118685511028,0.005483405483405479,0.0014203264030215835,0.529709896601771,0.013809523809523811,0.017255902237704356,0.019518761568231534,-0.04987000595026745,1.7405645396501912,256,-2.4079456086518722,-0.32550001129836176,5.092870468352345,-4.605170185988091,4,2,4.1
Cliff,cliff_1A,2022,2022-09-13,2022-08-30,2,10.769107143071428,0.6443836077900809,0,1955.53,43.245385496,-110.501264839,4788185.758400789,540488.9709516136,157.94531868255277,0.30740742118724607,0.07303008081167517,0.21183762468203385,0.12309210156532184,0.6974277481475171,0.5868397913476294,150,18.7,21,0.14,1.1229946524064172,50246,334.97333333333336,0.08912999999999999,0.832739814527142,2.5160000000000005,13.081393919107663,48.285714285714285,8.013381665332416,50,1.1233333333333333,0.5264915320623242,1.13,1.4936501776401503,6.812617704106744,0.32312779272730585,2.182461477743594,0.232422,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,7,46.142857142857146,1.022857142857143,0.15306122448979562,0.003242398018597286,0.003317116320212289,8.46194203894179e-4,0.3247660276961106,0.007176870748299313,0.006692901698494259,0.007016493748337317,0.2961482953945498,0.6715349216800837,256,-1.897119984885881,0.1248642621816126,5.8140807793436515,-4.605170185988091,4,2,4.2
Cliff,cliff_1A,2022,2022-09-13,2022-08-30,3,10.769107143071428,0.6443836077900809,0,1960.21,43.243699463,-110.5026467895,4787997.850658414,540377.8930180913,157.78801624155707,0.25205769119267274,0.07173994257844678,0.1996462638504863,0.1193191198288684,0.6860501271301589,0.5809013529334729,150,19.8,14,0.09333333333333334,0.7070707070707071,32329,215.52666666666667,-0.12394666666666668,0.6567812140760142,4.284766985662714e-19,7.803503857257201,47.642857142857146,6.51161261909052,46.5,1.0692857142857144,0.5121818229693629,0.955,-0.02516146708395648,5.923740069648719,0.08052186802540202,1.7617177096953145,0.083618,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,17,47.705882352941174,1.2317647058823529,-0.004501800720287719,-9.442812563085847e-5,-9.436573643019879e-5,-2.4431252004040123e-5,-0.009442366743572794,-0.011605642256902748,-0.010104070897849728,-0.00942196362785801,-0.04847289308059018,-1.0053196264640185,256,-2.2697952701710546,-0.33258082808329537,5.373131042015542,-4.605170185988091,4,2,4.3
Cliff,cliff_1A,2022,2022-09-13,2022-08-30,4,10.769107143071428,0.6443836077900809,0,1964.17,43.2416262015,-110.5037597255,4787767.071397843,540288.904752827,157.40005747063222,0.2938342745849031,0.07043695043751472,0.186778889828338,0.11553564087453697,0.6732871104331595,0.574765722308628,150,12.2,7,0.04666666666666667,0.5737704918032788,21396,142.64,0.19888333333333336,0.4186826342275965,2.74,4.92013402560754,54,12.806248474865695,48,1.612857142857143,1.1493724996088706,1,3.386144469363788,6.25035616849946,1.161928430328397,2.0655692329136435,0.517029,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,12,45.666666666666664,0.9825,0.5952380952380955,0.01197252924316139,0.013034410844629828,0.003133047444503861,1.2044486856200187,0.04502551020408164,0.03540444031035558,0.04582749130186426,-2.0053565664011472,3.6038639866655453,256,-2.8705691305999848,-0.5382473668836247,4.960394077659509,-4.605170185988091,4,2,4.4
Cliff,cliff_1A,2022,2022-10-11,2022-09-13,1,8.091190476178571,0.6443836077900809,0,1952.56,43.2467643295,-110.4993820265,4788339.795810947,540640.9074757213,158.40185970024615,0.24626007873652245,0.07450020431516392,0.2277207337043363,0.12748691348300217,0.7113328129687372,0.593543747046986,150,18.7,28,0.18666666666666668,1.497326203208556,104532,696.88,0.8444066666666667,0.6480245755160023,10.701333333333334,7.45034490441552,60.57142857142857,8.17144337142997,61,2.120357142857143,0.8378432724599209,2.145,3.3236944484796256,2.339451294339241,1.1392296684655794,0.7611017849815965,0.568768,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,12,44.416666666666664,0.9008333333333334,0.5769557823129252,0.011078876135671425,0.012989623616801319,0.0029204009354082,1.1140474152647073,0.04355442176870748,0.030572127008723696,0.04834903434084086,-0.29273827451873186,3.104425350480877,284,-1.6262450307504814,0.4103373548858277,6.546627579080509,-4.605170185988091,4,2,4.1
Cliff,cliff_1A,2022,2022-10-11,2022-09-13,2,8.091190476178571,0.6443836077900809,0,1955.53,43.245385496,-110.501264839,4788185.758400789,540488.9709516136,157.94531868255277,0.30740742118724607,0.07303008081167517,0.21183762468203385,0.12309210156532184,0.6974277481475171,0.5868397913476294,150,19.98333333,13,0.08666666666666667,0.6505421185405408,44185,294.56666666666666,0.2011657142857143,0.2739730330791712,2.7244285714285716,3.672491503066904,57.61538461538461,9.26947015330849,61,1.755384615384615,0.780711378430119,1.89,1.7077125198526588,2.687084661223695,0.6446061980762773,0.8532151729474736,0.375671,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,21,48.285714285714285,1.1233333333333333,0.3332025117739403,0.006309067129570626,0.006900643734963261,0.0016272494805949572,0.6329011214389002,0.022573260073260066,0.015942411831294,0.02009489027293181,0.1370795302207943,1.607017010084344,284,-2.336486644669727,-0.4146943893911462,5.685539297452079,-4.605170185988091,4,2,4.2
Cliff,cliff_1A,2022,2022-10-11,2022-09-13,3,8.091190476178571,0.6443836077900809,0,1960.21,43.243699463,-110.5026467895,4787997.850658414,540377.8930180913,157.78801624155707,0.25205769119267274,0.07173994257844678,0.1996462638504863,0.1193191198288684,0.6860501271301589,0.5809013529334729,150,17.68333333,18,0.12,1.0179076344991342,58678,391.18666666666667,0.2481728571428571,0.5205739960514325,3.7277142857142858,4.715880468143177,56.44444444444444,8.846549491666043,55,1.673888888888889,1.1397994606322273,1.495,1.507734952401481,2.184866079114574,0.5602059530634582,0.6157307833896399,0.372925,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,14,47.642857142857146,1.0692857142857144,0.3143424036281178,0.006054434069353497,0.00659789153042526,0.0015669909162740407,0.6072799200087298,0.021592970521541948,0.0160056688010631,0.020193826807053256,0.2389231410770089,1.6134445653793739,284,-2.0402208285265546,0.027525313287233084,5.969210417333631,-4.605170185988091,4,2,4.3
Cliff,cliff_1A,2022,2022-10-11,2022-09-13,4,8.091190476178571,0.6443836077900809,0,1964.17,43.2416262015,-110.5037597255,4787767.071397843,540288.904752827,157.40005747063222,0.2938342745849031,0.07043695043751472,0.186778889828338,0.11553564087453697,0.6732871104331595,0.574765722308628,150,16,7,0.04666666666666667,0.4375,21393,142.62,-0.02540833333333334,0.2021303442114792,0.1731666666666667,2.4232948408444734,54.714285714285715,8.538428538364768,50,1.46,0.6291793596953628,1.18,0.06518478326295754,2.6361764655977473,0.13077765778997152,0.917747928923368,0.132507,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,7,54,1.612857142857143,0.02551020408163269,4.693140557520919e-4,4.7241118669690165e-4,1.176525276295135e-4,0.04694242008238536,-0.005459183673469393,-0.0035560997637861563,-0.0033847905858534768,-0.007439426743472245,-0.35497843293440523,284,-2.8705691305999848,-0.804078741267227,4.960253864535331,-4.605170185988091,4,2,4.4
Cliff,cliff_1A,2022,2022-11-02,2022-10-11,1,3.706425438526316,0.6443836077900809,0,1952.56,43.2467643295,-110.4993820265,4788339.795810947,540640.9074757213,158.40185970024615,0.24626007873652245,0.07450020431516392,0.2277207337043363,0.12748691348300217,0.7113328129687372,0.593543747046986,150,15.76666667,16,0.10666666666666667,1.0147991541194927,55643,370.9533333333333,-0.19480727272727277,0.4968593413271177,-1.0521212121212122,5.056108421332832,58.5625,7.164437637851743,59,1.708125,0.5844908753208499,1.63,-0.8297231689308304,2.388516757405143,-0.10837720452205418,0.8290617030021071,0,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,28,60.57142857142857,2.120357142857143,-0.09131493506493497,-0.00153312482627286,-0.001507557890222983,-3.735845117808463e-4,-0.15319501907706812,-0.01873782467532468,-0.009826739109417488,-0.008837107813863753,-0.013074695674505117,-0.9778614473737846,306,-2.1484344131667874,0.024496646189715737,5.916103225737608,-4.605170185988091,4,2,4.1
Cliff,cliff_1A,2022,2022-11-02,2022-10-11,2,3.706425438526316,0.6443836077900809,0,1955.53,43.245385496,-110.501264839,4788185.758400789,540488.9709516136,157.94531868255277,0.30740742118724607,0.07303008081167517,0.21183762468203385,0.12309210156532184,0.6974277481475171,0.5868397913476294,150,20.06473429869565,27,0.18,1.3456445322455723,104916,699.44,0.26154,0.8500774318881162,2.9896363636363636,9.452877995086643,61.851851851851855,7.901819185399425,62,2.045185185185185,0.7750849599603228,2,0.95193034151151,2.894480097091754,0.3847405052604349,0.9884230760879442,5,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,13,57.61538461538461,1.755384615384615,0.1925666925666928,0.0032251096977631085,0.0033422790432136268,7.955789508744499e-4,0.32303159594615494,0.013172753172753177,0.006945470614785751,0.007504197688246772,0.012343378169768033,0.6969646333988555,306,-1.6607312068216509,0.30427701079069236,6.55029431192244,-4.605170185988091,4,2,4.2
Cliff,cliff_1A,2022,2022-11-02,2022-10-11,3,3.706425438526316,0.6443836077900809,0,1960.21,43.243699463,-110.5026467895,4787997.850658414,540377.8930180913,157.78801624155707,0.25205769119267274,0.07173994257844678,0.1996462638504863,0.1193191198288684,0.6860501271301589,0.5809013529334729,150,18.6,35,0.23333333333333336,1.8817204301075268,130060,867.0666666666667,0.327409090909091,1.6174164226133665,3.3621212121212123,14.506445904681742,60,10.92756902087021,59,2.032,1.176487293999037,1.79,0.739898231655673,3.090377114408992,0.262211340721709,0.9773423842124422,5,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,18,56.44444444444444,1.673888888888889,0.16161616161616169,0.0027767132718107975,0.002863278453829636,6.884543586344925e-4,0.2780571910725893,0.016277777777777776,0.008812315203190469,0.00972452704945237,0.017106322676972194,0.8851257960707848,306,-1.4133230335078097,0.6374866954976988,6.765127400398932,-4.605170185988091,4,2,4.3
Cliff,cliff_1A,2022,2022-11-02,2022-10-11,4,3.706425438526316,0.6443836077900809,0,1964.17,43.2416262015,-110.5037597255,4787767.071397843,540288.904752827,157.40005747063222,0.2938342745849031,0.07043695043751472,0.186778889828338,0.11553564087453697,0.6732871104331595,0.574765722308628,150,14.33333333,27,0.18,1.8837209306706328,105252,701.68,0.44064818181818183,1.0634108798668809,5.206909090909091,11.11161831815804,61.48148148148148,11.081413303262396,63,2.0633333333333335,1.1359137291185453,2,1.2842181932221146,2.9833733522679537,0.5076164787302134,1.0224420023976657,5,20.24354805556403,10.589955196891648,0.6657706680652986,-6.907755278982137,0.5739300391555339,7,54.714285714285715,1.46,0.30759980759980754,0.005300507964587566,0.005621928598429902,0.001324423444127638,0.5314580509821809,0.02742424242424243,0.015722107377643183,0.018783727687837284,0.0415449092467026,1.5846349972339357,306,-1.6607312068216509,0.6385436400168076,6.553491711052234,-4.605170185988091,4,2,4.4
Willow,willow_4B,2022,2022-08-14,2022-08-01,1,13.524326923076924,0.571636708937328,0,1847.1,43.2905304185,-110.6743772725,4793129.99747014,526415.5891601259,185.56026766978263,0.16998029429875672,0.11474853955982268,0.3282308840859443,0.18635320718132864,0.7820341125476179,0.6668121492984552,150,24.55,18,0.12,0.7331975560081466,15532,103.54666666666668,NA,NA,NA,NA,28.444444444444443,7.547669856415151,25.5,0.2222222222222222,0.2585833704574294,0.09,NA,NA,NA,NA,NA,23.585051434681432,12.954801034809837,0.7122944400939702,-6.907755278982137,0.5382183193528042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,-2.0402208285265546,-0.29679337995919275,4.640118966905544,-4.605170185988091,13,2,13.1
Willow,willow_4B,2022,2022-08-14,2022-08-01,2,13.524326923076924,0.571636708937328,1,1853.98,43.289572794,-110.677164472,4793022.772016585,526189.893086754,185.3546018047723,0.615907761328027,0.11314336088533666,0.30990455119711596,0.18135062133152183,0.7708855580486398,0.6615213027705769,150,27,20,0.13333333333333333,0.7407407407407407,15403,102.68666666666668,NA,NA,NA,NA,27.25,5.38882860037416,26,0.171,0.15477997966553414,0.12,NA,NA,NA,NA,NA,23.585051434681432,12.954801034809837,0.7122944400939702,-6.907755278982137,0.5382183193528042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,-1.9425823589626385,-0.28669490554042043,4.631779659413291,0.009950330853168092,13,2,13.2
Willow,willow_4B,2022,2022-08-14,2022-08-01,3,13.524326923076924,0.571636708937328,0,1864.79,43.288107853,-110.6793683655,4792859.3960000705,526011.7273161226,185.0377324146354,0.5631689030286999,0.11160120889562676,0.28762904986593746,0.1759162737982292,0.756430643447486,0.6556122692103529,150,19.93333333,13,0.08666666666666667,0.6521739131525375,11324,75.49333333333334,NA,NA,NA,NA,28,9.71253485622231,25,0.27384615384615385,0.3296598868919921,0.11,NA,NA,NA,NA,NA,23.585051434681432,12.954801034809837,0.7122944400939702,-6.907755278982137,0.5382183193528042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,-2.336486644669727,-0.4122270488573805,4.324176805390767,-4.605170185988091,13,2,13.3
Willow,willow_4B,2022,2022-08-14,2022-08-01,4,13.524326923076924,0.571636708937328,0,1866.39,43.286067498,-110.681123409,4792632.261587432,525870.2113298967,184.83093429554955,0.3283605470715802,0.11028569059511452,0.2670800040210838,0.17117966105479565,0.742090065505135,0.6503170223159789,150,23.15,16,0.10666666666666667,0.6911447084233262,17700,118,NA,NA,NA,NA,32.25,8.402380615040002,28.5,0.353125,0.3045809963430636,0.175,NA,NA,NA,NA,NA,23.585051434681432,12.954801034809837,0.7122944400939702,-6.907755278982137,0.5382183193528042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,-2.1484344131667874,-0.35504098183456695,4.770769366637658,-4.605170185988091,13,2,13.4
Willow,willow_4B,2022,2022-08-30,2022-08-14,1,13.09299479125,0.571636708937328,0,1847.1,43.2905304185,-110.6743772725,4793129.99747014,526415.5891601259,185.56026766978263,0.16998029429875672,0.11474853955982268,0.3282308840859443,0.18635320718132864,0.7820341125476179,0.6668121492984552,150,20.46666667,11,0.07333333333333333,0.5374592833000881,21578,143.85333333333332,0.33824541666666663,0.2814530747345787,7.0413749999999995,5.0848217883438585,43.45454545454545,8.981799779149348,46,0.9663636363636364,0.5727350648820574,1.14,10.406283788991995,7.490785655886295,2.673143864150206,1.8368617870421131,0.849777,23.585051434681432,12.954801034809837,0.7122944400939702,-6.907755278982137,0.5382183193528042,18,28.444444444444443,0.2222222222222222,0.9381313131313131,0.026485162034358883,0.03298117897727273,0.007910852716680409,2.6839010946681174,0.04650883838383839,0.09186639477073502,0.20928977272727275,-0.06107823637775191,9.621835179222082,242,-2.4849066497880004,-0.6024671884586135,4.968863774845968,-4.605170185988091,13,2,13.1
