stream,date,priordate,section,year,catch,priorcatch,NRun,Run_Name,Species_Num,Species_txt,Initial_W,fit.to,fit.to.value,First_day,Last_day,N_indiv,Oxycal,calc.pop_mort,calc.spawn,calc.nut,calc.contaminant,Init_pred_conc,contam_eq,T_File,Diet_File,Prey_E_File,Indigest_Prey_File,Pred_E_File,Mort_File,Reprod_File,Contam_Prey_C_File,Contam_assim_File,Contam_TE_File,Phos_Ae_File,Phos_Co_Pred_File,Phos_Co_Prey_File,Nit_Ae_File,Nit_Co_Pred_File,Nit_Co_Prey_File,FB4_Log_File,Save_Daily_Output,Daily_Output_File
Spread,2021-08-31,2021-08-10,4,2021,10,1,128,Spread_2021-08-31_4_2021,23,Cutthroat trout,0.365,Weight,0.63,222,243,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_spread_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Spread,2021-09-16,2021-08-31,2,2021,8,2,129,Spread_2021-09-16_2_2021,23,Cutthroat trout,0.69625,Weight,1.1,243,259,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_spread_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Spread,2021-09-16,2021-08-31,4,2021,1,2,130,Spread_2021-09-16_4_2021,23,Cutthroat trout,0.63,Weight,1.165,243,259,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_spread_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Spread,2021-10-04,2021-09-16,2,2021,2,8,131,Spread_2021-10-04_2_2021,23,Cutthroat trout,1.1,Weight,1.56,259,277,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_spread_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Spread,2021-10-04,2021-09-16,4,2021,2,2,132,Spread_2021-10-04_4_2021,23,Cutthroat trout,1.165,Weight,1.97,259,277,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_spread_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Spread,2021-10-30,2021-10-04,1,2021,2,12,133,Spread_2021-10-30_1_2021,23,Cutthroat trout,1.725,Weight,1.5225,277,303,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_spread_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Spread,2021-10-30,2021-10-04,2,2021,8,13,134,Spread_2021-10-30_2_2021,23,Cutthroat trout,1.56,Weight,1.3815384615384616,277,303,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_spread_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Spread,2021-10-30,2021-10-04,3,2021,6,4,135,Spread_2021-10-30_3_2021,23,Cutthroat trout,1.77,Weight,1.595,277,303,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_spread_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Spread,2021-10-30,2021-10-04,4,2021,2,2,136,Spread_2021-10-30_4_2021,23,Cutthroat trout,1.97,Weight,1.94,277,303,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_spread_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blackrock,2021-08-31,2021-08-10,3,2021,1,3,137,Blackrock_2021-08-31_3_2021,23,Cutthroat trout,0.46,Weight,1.6,222,243,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blackrock_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blackrock,2021-08-31,2021-08-10,4,2021,3,1,138,Blackrock_2021-08-31_4_2021,23,Cutthroat trout,0.41,Weight,0.88,222,243,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blackrock_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blackrock,2021-10-30,2021-10-04,3,2021,1,1,139,Blackrock_2021-10-30_3_2021,23,Cutthroat trout,3.38,Weight,2.67,277,303,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blackrock_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blackrock,2021-10-30,2021-10-04,4,2021,5,1,140,Blackrock_2021-10-30_4_2021,23,Cutthroat trout,3.1,Weight,4.16,277,303,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blackrock_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Cliff,2021-09-01,2021-08-12,2,2021,6,1,141,Cliff_2021-09-01_2_2021,23,Cutthroat trout,0.20833333333333334,Weight,1,224,244,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_cliff_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Cliff,2021-10-05,2021-09-17,3,2021,1,5,142,Cliff_2021-10-05_3_2021,23,Cutthroat trout,1.6,Weight,1.962,260,278,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_cliff_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Cliff,2021-10-31,2021-10-05,1,2021,5,5,143,Cliff_2021-10-31_1_2021,23,Cutthroat trout,3.174,Weight,2.066,278,304,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_cliff_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Cliff,2021-10-31,2021-10-05,2,2021,8,6,144,Cliff_2021-10-31_2_2021,23,Cutthroat trout,1.72,Weight,2.3333333333333335,278,304,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_cliff_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Cliff,2021-10-31,2021-10-05,3,2021,5,12,145,Cliff_2021-10-31_3_2021,23,Cutthroat trout,1.962,Weight,1.975,278,304,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_cliff_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Cliff,2021-10-31,2021-10-05,4,2021,9,5,146,Cliff_2021-10-31_4_2021,23,Cutthroat trout,2.1555555555555554,Weight,2.0020000000000002,278,304,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_cliff_1A_2021.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Upper Bar BC,2022-08-25,2022-08-04,1,2022,23,50,147,Upper Bar BC_2022-08-25_1_2022,23,Cutthroat trout,0.1608695652173913,Weight,0.283,216,237,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Upper Bar BC,2022-08-25,2022-08-04,2,2022,2,50,148,Upper Bar BC_2022-08-25_2_2022,23,Cutthroat trout,0.09,Weight,0.157,216,237,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Upper Bar BC,2022-09-14,2022-08-25,1,2022,50,50,149,Upper Bar BC_2022-09-14_1_2022,23,Cutthroat trout,0.283,Weight,0.657,237,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Upper Bar BC,2022-09-14,2022-08-25,2,2022,50,50,150,Upper Bar BC_2022-09-14_2_2022,23,Cutthroat trout,0.157,Weight,0.4838,237,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Upper Bar BC,2022-09-14,2022-08-25,3,2022,50,50,151,Upper Bar BC_2022-09-14_3_2022,23,Cutthroat trout,0.1282,Weight,0.4062,237,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Upper Bar BC,2022-09-14,2022-08-25,4,2022,49,50,152,Upper Bar BC_2022-09-14_4_2022,23,Cutthroat trout,0.14,Weight,0.4152,237,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Upper Bar BC,2022-10-04,2022-09-14,1,2022,50,50,153,Upper Bar BC_2022-10-04_1_2022,23,Cutthroat trout,0.657,Weight,1.0162,257,277,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Upper Bar BC,2022-10-04,2022-09-14,2,2022,50,50,154,Upper Bar BC_2022-10-04_2_2022,23,Cutthroat trout,0.4838,Weight,1.0948,257,277,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Upper Bar BC,2022-10-04,2022-09-14,3,2022,50,50,155,Upper Bar BC_2022-10-04_3_2022,23,Cutthroat trout,0.4062,Weight,1.048,257,277,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Upper Bar BC,2022-10-04,2022-09-14,4,2022,50,50,156,Upper Bar BC_2022-10-04_4_2022,23,Cutthroat trout,0.4152,Weight,1.0536,257,277,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Upper Bar BC,2022-11-01,2022-10-04,1,2022,50,50,157,Upper Bar BC_2022-11-01_1_2022,23,Cutthroat trout,1.0162,Weight,1.2744,277,305,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Upper Bar BC,2022-11-01,2022-10-04,2,2022,50,50,158,Upper Bar BC_2022-11-01_2_2022,23,Cutthroat trout,1.0948,Weight,1.5288,277,305,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Upper Bar BC,2022-11-01,2022-10-04,3,2022,50,50,159,Upper Bar BC_2022-11-01_3_2022,23,Cutthroat trout,1.048,Weight,1.5048,277,305,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Upper Bar BC,2022-11-01,2022-10-04,4,2022,50,50,160,Upper Bar BC_2022-11-01_4_2022,23,Cutthroat trout,1.0536,Weight,1.6578,277,305,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_upperbarbc_SG_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blacktail,2022-08-24,2022-08-04,1,2022,50,50,161,Blacktail_2022-08-24_1_2022,23,Cutthroat trout,0.389,Weight,0.6,216,236,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blacktail_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blacktail,2022-08-24,2022-08-04,2,2022,12,48,162,Blacktail_2022-08-24_2_2022,23,Cutthroat trout,0.6508333333333334,Weight,0.4970833333333333,216,236,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blacktail_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blacktail,2022-08-24,2022-08-04,3,2022,12,29,163,Blacktail_2022-08-24_3_2022,23,Cutthroat trout,0.35333333333333333,Weight,0.7220689655172414,216,236,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blacktail_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blacktail,2022-08-24,2022-08-04,4,2022,37,39,164,Blacktail_2022-08-24_4_2022,23,Cutthroat trout,0.4681081081081081,Weight,0.961025641025641,216,236,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blacktail_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blacktail,2022-09-14,2022-08-24,1,2022,50,50,165,Blacktail_2022-09-14_1_2022,23,Cutthroat trout,0.6,Weight,0.5304,236,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blacktail_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blacktail,2022-09-14,2022-08-24,2,2022,48,50,166,Blacktail_2022-09-14_2_2022,23,Cutthroat trout,0.4970833333333333,Weight,1.0916,236,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blacktail_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blacktail,2022-09-14,2022-08-24,3,2022,29,50,167,Blacktail_2022-09-14_3_2022,23,Cutthroat trout,0.7220689655172414,Weight,1.444,236,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blacktail_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blacktail,2022-09-14,2022-08-24,4,2022,39,50,168,Blacktail_2022-09-14_4_2022,23,Cutthroat trout,0.961025641025641,Weight,0.8494,236,257,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blacktail_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blacktail,2022-10-04,2022-09-14,1,2022,50,50,169,Blacktail_2022-10-04_1_2022,23,Cutthroat trout,0.5304,Weight,0.8852,257,277,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blacktail_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
Blacktail,2022-10-04,2022-09-14,2,2022,50,50,170,Blacktail_2022-10-04_2_2022,23,Cutthroat trout,1.0916,Weight,1.2134,257,277,1,13560,FALSE,FALSE,FALSE,FALSE,NA,NA,Main Inputs/BaldockBioE/Temperature Files/Temp_blacktail_1A_2022.csv,Main Inputs/BaldockBioE/Diet_prop_inverts.csv,Main Inputs/BaldockBioE/Prey_E_inverts_4000.csv,Main Inputs/BaldockBioE/Indigestible_Prey_inverts.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FB4_Log_File_BaldockYOYGrowthMeans.csv,FALSE,NA
