stream,tempsite,year,date,priordate,section,meantempper,avgredds,basin_areasqkm,springprev_point_norm,springprev_basinmean_norm,springprev_iew01km_norm,springprev_iew05km_norm,springprev_iew01km_log_norm,springprev_iew05km_log_norm,seclen,elap,catch,density,cpue,effabun,effden_permeter,lenmean,lensd,lenmed,wtmean,wtsd,wtmed,priorcatch,priorlenmean,priorwtmean,doy,density_log,cpue_log,effden_permeter_log,avgredds_log,strid,yrid,sectid
Crystal,crystal_1A,2022,2022-09-11,2022-08-29,1,10.283397434846156,12,185.11699019977476,0.05352365827922234,0.05433882313317998,0.07563568367823209,0.05971386195992924,0.5037942585889044,0.4521424343359514,150,17.31666667,42,0.28,2.425409046693858,49258,328.38666666666666,33.76190476190476,5.809200120454533,34.5,0.34928571428571425,0.19229541370611045,0.325,37,28.783783783783782,0.18864864864864864,254,-1.2378743560016172,0.8901147287483436,5.794222227303455,2.485739636091892,5,2,5.1
Crystal,crystal_1A,2022,2022-09-11,2022-08-29,2,10.283397434846156,8,184.9984270231693,0.0663788188495985,0.05421510003984358,0.07352684164417467,0.05893153579961339,0.4986413609980433,0.44976450411377994,150,22,27,0.18,1.2272727272727273,27976,186.50666666666663,31.703703703703702,5.675960202161764,33,0.27444444444444444,0.1457166199626293,0.28,44,28,0.1943181818181818,254,-1.6607312068216509,0.21290954386500419,5.228520600595926,2.080690761080268,5,2,5.2
Crystal,crystal_1A,2022,2022-09-11,2022-08-29,3,10.283397434846156,29,184.67330835335304,0.03898470823827031,0.05402850433042065,0.06962903860520749,0.05768657940125573,0.4887490599063512,0.4459216883596798,150,22.53333333,48,0.32,2.1301775151080142,48985,326.56666666666666,31.520833333333332,5.247044085121229,33,0.27041666666666664,0.13213401213586368,0.29,52,27.84,0.1644,254,-1.1086626245216111,0.7608887765785707,5.788664734832517,3.367640598133313,5,2,5.3
Crystal,crystal_1A,2022,2022-09-11,2022-08-29,4,10.283397434846156,8,183.08766739800328,0.04303127363371734,0.05402618004827665,0.07328687220244008,0.05772608415118684,0.4980464113057903,0.4460447578925193,150,18.4,31,0.2066666666666667,1.6847826086956523,34965,233.1,33.25806451612903,4.746702307465566,34,0.33,0.14875035013964394,0.32,38,28.18421052631579,0.19394736842105265,254,-1.5293952047605637,0.5275544781502651,5.4515104451644305,2.080690761080268,5,2,5.4
Crystal,crystal_1A,2022,2022-10-02,2022-09-11,1,8.128789682619047,12,185.11699019977476,0.05352365827922234,0.05433882313317998,0.07563568367823209,0.05971386195992924,0.5037942585889044,0.4521424343359514,150,17.68333333,43,0.2866666666666667,2.4316682379701544,63398,422.6533333333333,37.81395348837209,6.748036095090356,36,0.5044186046511628,0.3150608582600042,0.44,42,33.76190476190476,0.34928571428571425,275,-1.215146104924061,0.8926815097720787,6.046575959862632,2.485739636091892,5,2,5.1
Crystal,crystal_1A,2022,2022-10-02,2022-09-11,2,8.128789682619047,8,184.9984270231693,0.0663788188495985,0.05421510003984358,0.07352684164417467,0.05893153579961339,0.4986413609980433,0.44976450411377994,150,19.95,35,0.23333333333333336,1.7543859649122808,56000,373.3333333333333,39.65714285714286,5.30229061013122,40,0.5711428571428572,0.2426419709168638,0.55,27,31.703703703703702,0.27444444444444444,275,-1.4133230335078097,0.567802734621839,5.922498460976585,2.080690761080268,5,2,5.2
Crystal,crystal_1A,2022,2022-10-02,2022-09-11,3,8.128789682619047,29,184.67330835335304,0.03898470823827031,0.05402850433042065,0.06962903860520749,0.05768657940125573,0.4887490599063512,0.4459216883596798,150,16.8,24,0.16,1.4285714285714286,32723,218.15333333333336,36.375,6.486189341509624,36.5,0.4569565217391304,0.22471061759533983,0.48,48,31.520833333333332,0.27041666666666664,275,-1.7719568419318752,0.36365055767515764,5.385244017726314,3.367640598133313,5,2,5.3
Crystal,crystal_1A,2022,2022-10-02,2022-09-11,4,8.128789682619047,8,183.08766739800328,0.04303127363371734,0.05402618004827665,0.07328687220244008,0.05772608415118684,0.4980464113057903,0.4460447578925193,150,20.7,27,0.18,1.3043478260869563,37074,247.16,36.74074074074074,4.911466901294065,37,0.4337037037037037,0.18159863071637591,0.38,31,33.25806451612903,0.33,275,-1.6607312068216509,0.27334059286221685,5.510076358995608,2.080690761080268,5,2,5.4
Crystal,crystal_1A,2022,2022-10-29,2022-10-02,1,5.358652659,12,185.11699019977476,0.05352365827922234,0.05433882313317998,0.07563568367823209,0.05971386195992924,0.5037942585889044,0.4521424343359514,150,10.46666667,11,0.07333333333333333,1.0509554136780397,25201,168.00666666666666,47,9.497368056467012,49,1.0145454545454546,0.6372183869971682,1,43,37.81395348837209,0.5044186046511628,302,-2.4849066497880004,0.05916983582523878,5.124063180831841,2.485739636091892,5,2,5.1
Crystal,crystal_1A,2022,2022-10-29,2022-10-02,2,5.358652659,8,184.9984270231693,0.0663788188495985,0.05421510003984358,0.07352684164417467,0.05893153579961339,0.4986413609980433,0.44976450411377994,150,17.7,23,0.15333333333333332,1.2994350282485876,47497,316.64666666666665,45,6.473723110319973,45,0.7908695652173913,0.3517089840850898,0.73,35,39.65714285714286,0.5711428571428572,302,-1.8119621765455745,0.26959576804063906,5.7578181164804825,2.080690761080268,5,2,5.2
Crystal,crystal_1A,2022,2022-10-29,2022-10-02,3,5.358652659,29,184.67330835335304,0.03898470823827031,0.05402850433042065,0.06962903860520749,0.05768657940125573,0.4887490599063512,0.4459216883596798,150,13.23333333,10,0.06666666666666667,0.7556675064875736,21727,144.84666666666666,45.7,9.672986439909169,42.5,0.91,0.680081694439066,0.6699999999999999,24,36.375,0.4569565217391304,302,-2.5682882587270512,-0.2670072681125028,4.975744747779432,3.367640598133313,5,2,5.3
Crystal,crystal_1A,2022,2022-10-29,2022-10-02,4,5.358652659,8,183.08766739800328,0.04303127363371734,0.05402618004827665,0.07328687220244008,0.05772608415118684,0.4980464113057903,0.4460447578925193,150,14.26666667,11,0.07333333333333333,0.7710280372030308,28377,189.18,50.09090909090909,8.814244669335489,50,1.1845454545454546,0.7705629583150703,0.92,27,36.74074074074074,0.4337037037037037,302,-2.4849066497880004,-0.24714423067921473,5.242751801098328,2.080690761080268,5,2,5.4
Spread,spread_1A,2022,2022-08-09,2022-08-01,1,12.10755208375,1.5,196.85150967199257,0.07419975493931538,0.06708508172403091,0.06226500963138235,0.06168978298108035,0.46859277603003135,0.45802660179317906,150,19.33333333,5,0.03333333333333333,0.2586206896997622,2943,19.62,24.2,1.9235384061671343,24,0.092,0.03271085446759225,0.09,NA,NA,NA,221,-3.138833117194664,-1.3144549699378216,2.9770590082883697,0.412109650826833,11,2,11.1
Spread,spread_1A,2022,2022-08-09,2022-08-01,2,12.10755208375,0,196.3875281275301,0.07684339987050551,0.06701645504488013,0.05937778229056292,0.06130137818788175,0.4600938962235616,0.4568834140556088,150,22.33333333,14,0.09333333333333334,0.6268656717353531,8251,55.00666666666667,24.214285714285715,1.805060042835628,24,0.1,0.02773500981126146,0.09,NA,NA,NA,221,-2.2697952701710546,-0.45119652204414723,4.007636169631092,-4.605170185988091,11,2,11.2
Spread,spread_1A,2022,2022-08-09,2022-08-01,3,12.10755208375,0,196.0516530440073,0.09544088904099604,0.06690426700617687,0.05233276484030042,0.06045472440105199,0.43768247610935174,0.4543688120115057,150,38.46666667,25,0.16666666666666666,0.64991334483103,16161,107.74,25.32,2.3579652245103193,25,0.122,0.04636809247747852,0.1,NA,NA,NA,221,-1.7334905611040792,-0.4156467482922627,4.6798137289838575,-4.605170185988091,11,2,11.3
Spread,spread_1A,2022,2022-08-09,2022-08-01,4,12.10755208375,0,192.16591881262588,0.01783543826197304,0.06664397476336606,0.04131700012455974,0.05890219832919418,0.3965953836606836,0.4496747840637001,150,23.01666667,14,0.09333333333333334,0.608254887674402,18460,123.06666666666666,25.571428571428573,2.408775166385979,25,0.11357142857142856,0.04413391210624997,0.1,NA,NA,NA,221,-2.2697952701710546,-0.48085446695168804,4.812807467430832,-4.605170185988091,11,2,11.4
Spread,spread_1A,2022,2022-08-28,2022-08-09,1,12.805043858947368,1.5,196.85150967199257,0.07419975493931538,0.06708508172403091,0.06226500963138235,0.06168978298108035,0.46859277603003135,0.45802660179317906,150,15.48333333,4,0.02666666666666667,0.25834230360782395,5478,36.52,36.5,7.047458170621991,35.5,0.4425,0.25773047937719745,0.385,5,24.2,0.092,240,-3.3058872018578307,-1.3154918611960649,3.5981338408071912,0.412109650826833,11,2,11.1
Spread,spread_1A,2022,2022-08-28,2022-08-09,2,12.805043858947368,0,196.3875281275301,0.07684339987050551,0.06701645504488013,0.05937778229056292,0.06130137818788175,0.4600938962235616,0.4568834140556088,150,15.05,3,0.02,0.19933554817275748,4734,31.56,39.333333333333336,6.8068592855540455,37,0.51,0.25238858928247926,0.47,14,24.214285714285715,0.1,240,-3.506557897319982,-1.5638168207949115,3.4522073025699003,-4.605170185988091,11,2,11.2
Spread,spread_1A,2022,2022-08-28,2022-08-09,3,12.805043858947368,0,196.0516530440073,0.09544088904099604,0.06690426700617687,0.05233276484030042,0.06045472440105199,0.43768247610935174,0.4543688120115057,150,28.48333333,5,0.03333333333333333,0.1755412522148088,6950,46.333333333333336,36.8,6.685805860178712,35,0.476,0.23922792479140056,0.38,25,25.32,0.122,240,-3.138833117194664,-1.6844780377509578,3.8360774485133424,-4.605170185988091,11,2,11.3
Spread,spread_1A,2022,2022-08-28,2022-08-09,4,12.805043858947368,0,192.16591881262588,0.01783543826197304,0.06664397476336606,0.04131700012455974,0.05890219832919418,0.3965953836606836,0.4496747840637001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,25.571428571428573,0.11357142857142856,240,NA,NA,NA,-4.605170185988091,11,2,11.4
Spread,spread_1A,2022,2022-09-12,2022-08-28,1,11.406916666666667,1.5,196.85150967199257,0.07419975493931538,0.06708508172403091,0.06226500963138235,0.06168978298108035,0.46859277603003135,0.45802660179317906,150,17.16666667,8,0.05333333333333334,0.4660194173852389,15826,105.50666666666666,44.25,4.803272693844122,44,0.845,0.29340367122058014,0.845,4,36.5,0.4425,255,-2.7593434954897607,-0.7422966327565896,4.6588689183220255,0.412109650826833,11,2,11.1
Spread,spread_1A,2022,2022-09-12,2022-08-28,2,11.406916666666667,0,196.3875281275301,0.07684339987050551,0.06701645504488013,0.05937778229056292,0.06130137818788175,0.4600938962235616,0.4568834140556088,150,17.53333333,4,0.02666666666666667,0.22813688217264955,8658,57.72,46.5,1.7320508075688772,46,0.92,0.15748015748023617,0.88,3,39.333333333333336,0.51,255,-3.3058872018578307,-1.4349096354583126,4.055776969072842,-4.605170185988091,11,2,11.2
Spread,spread_1A,2022,2022-09-12,2022-08-28,3,11.406916666666667,0,196.0516530440073,0.09544088904099604,0.06690426700617687,0.05233276484030042,0.06045472440105199,0.43768247610935174,0.4543688120115057,150,24.28333333,10,0.06666666666666667,0.41180507898583457,17883,119.22,42.1,4.201851443775179,43,0.6890000000000001,0.19370366829544325,0.6799999999999999,5,36.8,0.476,255,-2.5682882587270512,-0.8632119697917628,4.78105440081804,-4.605170185988091,11,2,11.3
Spread,spread_1A,2022,2022-09-12,2022-08-28,4,11.406916666666667,0,192.16591881262588,0.01783543826197304,0.06664397476336606,0.04131700012455974,0.05890219832919418,0.3965953836606836,0.4496747840637001,150,16.41666667,2,0.01333333333333333,0.12182741114277616,3617,24.113333333333333,42.5,2.1213203435596424,42.5,0.625,0.1626345596729059,0.625,NA,NA,NA,255,-3.757872325600888,-2.0262617032509747,3.183179560209927,-4.605170185988091,11,2,11.4
Spread,spread_1A,2022,2022-10-12,2022-09-12,1,7.757000000066666,1.5,196.85150967199257,0.07419975493931538,0.06708508172403091,0.06226500963138235,0.06168978298108035,0.46859277603003135,0.45802660179317906,150,14.85,7,0.04666666666666667,0.4713804713804714,37688,251.25333333333333,51.42857142857143,7.41298731635101,52,1.2328571428571429,0.4889687885647469,1.25,8,44.25,0.845,285,-2.8705691305999848,-0.7310973207616268,5.5265015259585955,0.412109650826833,11,2,11.1
Spread,spread_1A,2022,2022-10-12,2022-09-12,2,7.757000000066666,0,196.3875281275301,0.07684339987050551,0.06701645504488013,0.05937778229056292,0.06130137818788175,0.4600938962235616,0.4568834140556088,150,15,5,0.03333333333333333,0.3333333333333333,22976,153.17333333333335,47.2,9.338094023943002,50,0.974,0.5017270174108626,1.07,4,46.5,0.92,285,-3.138833117194664,-1.0690534864265653,5.031635461136009,-4.605170185988091,11,2,11.2
Spread,spread_1A,2022,2022-10-12,2022-09-12,3,7.757000000066666,0,196.0516530440073,0.09544088904099604,0.06690426700617687,0.05233276484030042,0.06045472440105199,0.43768247610935174,0.4543688120115057,150,22.18333333,6,0.04,0.2704733283652101,33612,224.08,52.666666666666664,5.715476066494082,52,1.2033333333333334,0.48722342581886047,1.115,10,42.1,0.6890000000000001,285,-2.995732273553991,-1.271276644582382,5.412047756875059,-4.605170185988091,11,2,11.3
Spread,spread_1A,2022,2022-10-12,2022-09-12,4,7.757000000066666,0,192.16591881262588,0.01783543826197304,0.06664397476336606,0.04131700012455974,0.05890219832919418,0.3965953836606836,0.4496747840637001,150,14.38333333,1,0.00666666666666666,0.06952491310997101,5832,38.88,54,NA,54,1.49,NA,1.49,2,42.5,0.625,285,-4.094344562222101,-2.531684933960277,3.660737148167656,-4.605170185988091,11,2,11.4
Spread,spread_1A,2022,2022-10-26,2022-10-12,1,3.6521981292142858,1.5,196.85150967199257,0.07419975493931538,0.06708508172403091,0.06226500963138235,0.06168978298108035,0.46859277603003135,0.45802660179317906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,51.42857142857143,1.2328571428571429,299,NA,NA,NA,0.412109650826833,11,2,11.1
Spread,spread_1A,2022,2022-10-26,2022-10-12,2,3.6521981292142858,0,196.3875281275301,0.07684339987050551,0.06701645504488013,0.05937778229056292,0.06130137818788175,0.4600938962235616,0.4568834140556088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,47.2,0.974,299,NA,NA,NA,-4.605170185988091,11,2,11.2
Spread,spread_1A,2022,2022-10-26,2022-10-12,3,3.6521981292142858,0,196.0516530440073,0.09544088904099604,0.06690426700617687,0.05233276484030042,0.06045472440105199,0.43768247610935174,0.4543688120115057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,52.666666666666664,1.2033333333333334,299,NA,NA,NA,-4.605170185988091,11,2,11.3
Spread,spread_1A,2022,2022-10-26,2022-10-12,4,3.6521981292142858,0,192.16591881262588,0.01783543826197304,0.06664397476336606,0.04131700012455974,0.05890219832919418,0.3965953836606836,0.4496747840637001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,54,1.49,299,NA,NA,NA,-4.605170185988091,11,2,11.4
Blackrock,blackrock_1A,2022,2022-08-09,2022-08-01,1,15.42479166625,2,124.82098312195512,0.01149104268004615,0.1520450762502093,0.04123917928435412,0.07930238215510686,0.39627254326240663,0.504052666727454,150,20.5,1,0.00666666666666666,0.04878048780487805,841,5.6066666666666665,29,NA,29,0.17,NA,0.17,NA,NA,NA,221,-4.094344562222101,-2.833945319201744,1.725738368130261,0.6981347220709843,2,2,2.1
Blackrock,blackrock_1A,2022,2022-08-09,2022-08-01,2,15.42479166625,1,124.48098339859408,0.02299866795841288,0.15260239056655434,0.04433191474293894,0.08092653280869279,0.4087139809345311,0.5078128780516608,150,33.31666667,7,0.04666666666666667,0.21010505250524217,5840,38.93333333333333,28.857142857142858,1.3451854182690983,29,0.19,0.04242640687119285,0.19,NA,NA,NA,221,-2.8705691305999848,-1.5136503352145931,3.662107598060947,0.009950330853168092,2,2,2.2
Blackrock,blackrock_1A,2022,2022-08-09,2022-08-01,3,15.42479166625,0,124.19306736263484,0.05436461967728881,0.15328275131933752,0.04820769022737269,0.08289029354859992,0.4232766014570654,0.5122677940824418,150,18.76666667,4,0.02666666666666667,0.21314387207581817,3144,20.96,28,1.632993161855452,28,0.2,0.05477225575051662,0.18,NA,NA,NA,221,-3.3058872018578307,-1.4999385492930237,3.043092844913829,-4.605170185988091,2,2,2.3
Blackrock,blackrock_1A,2022,2022-08-09,2022-08-01,4,15.42479166625,0,123.3126589448118,0.02497035716635121,0.15383351026478811,0.05195750583866598,0.08451622333865409,0.4364144644292463,0.5158833807340029,150,17,5,0.03333333333333333,0.29411764705882354,3435,22.9,26.2,0.8366600265340756,26,0.14200000000000002,0.03563705936241092,0.12,NA,NA,NA,221,-3.138833117194664,-1.1903406555358782,3.1315734964654043,-4.605170185988091,2,2,2.4
Blackrock,blackrock_1A,2022,2022-08-28,2022-08-09,1,16.153114035789475,2,124.82098312195512,0.01149104268004615,0.1520450762502093,0.04123917928435412,0.07930238215510686,0.39627254326240663,0.504052666727454,150,16,2,0.01333333333333333,0.125,4709,31.393333333333334,48.5,2.1213203435596424,48.5,1.13,0.11313708498984756,1.13,1,29,0.17,240,-3.757872325600888,-2.0024805005437076,3.4469140443924666,0.6981347220709843,2,2,2.1
Blackrock,blackrock_1A,2022,2022-08-28,2022-08-09,2,16.153114035789475,1,124.48098339859408,0.02299866795841288,0.15260239056655434,0.04433191474293894,0.08092653280869279,0.4087139809345311,0.5078128780516608,150,21.9,1,0.00666666666666666,0.04566210045662101,3528,23.52,42,NA,42,0.68,NA,0.68,7,28.857142857142858,0.19,240,-4.094344562222101,-2.8884557863233207,3.158276202739271,0.009950330853168092,2,2,2.2
Blackrock,blackrock_1A,2022,2022-08-28,2022-08-09,3,16.153114035789475,0,124.19306736263484,0.05436461967728881,0.15328275131933752,0.04820769022737269,0.08289029354859992,0.4232766014570654,0.5122677940824418,150,13.73333333,5,0.03333333333333333,0.364077669991281,10238,68.25333333333333,45.2,2.3874672772626644,45,0.942,0.23583892808440252,0.92,4,28,0.2,240,-3.138833117194664,-0.9832918293553395,4.223372775180112,-4.605170185988091,2,2,2.3
Blackrock,blackrock_1A,2022,2022-08-28,2022-08-09,4,16.153114035789475,0,123.3126589448118,0.02497035716635121,0.15383351026478811,0.05195750583866598,0.08451622333865409,0.4364144644292463,0.5158833807340029,150,14.5,9,0.06,0.6206896551724138,20020,133.46666666666667,47.111111111111114,2.3687784005919825,48,1.01,0.16007810593582122,1,5,26.2,0.14200000000000002,240,-2.6592600369327783,-0.46094136758369963,4.893926681041138,-4.605170185988091,2,2,2.4
Blackrock,blackrock_1A,2022,2022-09-12,2022-08-28,1,13.542333333333334,2,124.82098312195512,0.01149104268004615,0.1520450762502093,0.04123917928435412,0.07930238215510686,0.39627254326240663,0.504052666727454,150,15.41666667,3,0.02,0.1945945945525201,10061,67.07333333333334,57.666666666666664,6.506407098647712,58,1.82,0.5524490926773252,2,2,48.5,1.13,255,-3.506557897319982,-1.5867248454005152,4.205935627630563,0.6981347220709843,2,2,2.1
Blackrock,blackrock_1A,2022,2022-09-12,2022-08-28,2,13.542333333333334,1,124.48098339859408,0.02299866795841288,0.15260239056655434,0.04433191474293894,0.08092653280869279,0.4087139809345311,0.5078128780516608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,42,0.68,255,NA,NA,NA,0.009950330853168092,2,2,2.2
Blackrock,blackrock_1A,2022,2022-09-12,2022-08-28,3,13.542333333333334,0,124.19306736263484,0.05436461967728881,0.15328275131933752,0.04820769022737269,0.08289029354859992,0.4232766014570654,0.5122677940824418,150,12.08333333,2,0.01333333333333333,0.16551724142497026,6849,45.66,58.5,2.1213203435596424,58.5,1.86,0.08485281374238562,1.86,5,45.2,0.942,255,-3.757872325600888,-1.7400179991638978,3.8214416271969074,-4.605170185988091,2,2,2.3
Blackrock,blackrock_1A,2022,2022-09-12,2022-08-28,4,13.542333333333334,0,123.3126589448118,0.02497035716635121,0.15383351026478811,0.05195750583866598,0.08451622333865409,0.4364144644292463,0.5158833807340029,150,15.9,8,0.05333333333333334,0.5031446540880503,24349,162.32666666666665,55.125,2.356601669474803,55.5,1.625,0.281830749615033,1.6,9,47.111111111111114,1.01,255,-2.7593434954897607,-0.6671974967795227,5.089672368084567,-4.605170185988091,2,2,2.4
Blackrock,blackrock_1A,2022,2022-10-12,2022-09-12,1,8.2285416665,2,124.82098312195512,0.01149104268004615,0.1520450762502093,0.04123917928435412,0.07930238215510686,0.39627254326240663,0.504052666727454,150,14.38333333,5,0.03333333333333333,0.34762456554985505,19826,132.17333333333335,62.4,9.44986772394196,60,2.164,0.9135261353677848,1.84,3,57.666666666666664,1.82,285,-3.138833117194664,-1.028271542432999,4.884189847861219,0.6981347220709843,2,2,2.1
Blackrock,blackrock_1A,2022,2022-10-12,2022-09-12,2,8.2285416665,1,124.48098339859408,0.02299866795841288,0.15260239056655434,0.04433191474293894,0.08092653280869279,0.4087139809345311,0.5078128780516608,150,24.91666667,6,0.04,0.24080267555306983,24566,163.77333333333334,63.666666666666664,7.004760286167305,65.5,2.4566666666666666,0.7383946550908036,2.5549999999999997,NA,NA,NA,285,-2.995732273553991,-1.3830888022058339,5.098544416140326,0.009950330853168092,2,2,2.2
Blackrock,blackrock_1A,2022,2022-10-12,2022-09-12,3,8.2285416665,0,124.19306736263484,0.05436461967728881,0.15328275131933752,0.04820769022737269,0.08289029354859992,0.4232766014570654,0.5122677940824418,150,12.16666667,4,0.02666666666666667,0.32876712319759804,16470,109.8,64,5.354126134736337,63.5,2.21,0.5252301083017487,2.1399999999999997,2,58.5,1.86,285,-3.3058872018578307,-1.0824423598809516,4.698751599609622,-4.605170185988091,2,2,2.3
Blackrock,blackrock_1A,2022,2022-10-12,2022-09-12,4,8.2285416665,0,123.3126589448118,0.02497035716635121,0.15383351026478811,0.05195750583866598,0.08451622333865409,0.4364144644292463,0.5158833807340029,150,14.7,12,0.08,0.8163265306122449,102184,681.2266666666667,65,5.9696200579570915,65,2.385,0.7388258498209416,2.24,8,55.125,1.625,285,-2.4079456086518722,-0.19076526806655683,6.5239097739204785,-4.605170185988091,2,2,2.4
Blackrock,blackrock_1A,2022,2022-10-26,2022-10-12,1,2.8795595239285716,2,124.82098312195512,0.01149104268004615,0.1520450762502093,0.04123917928435412,0.07930238215510686,0.39627254326240663,0.504052666727454,150,11.16666667,1,0.00666666666666666,0.08955223877923814,3600,24,60,NA,60,1.89,NA,1.89,5,62.4,2.164,299,-4.094344562222101,-2.3070727597319562,3.178470410233162,0.6981347220709843,2,2,2.1
Blackrock,blackrock_1A,2022,2022-10-26,2022-10-12,2,2.8795595239285716,1,124.48098339859408,0.02299866795841288,0.15260239056655434,0.04433191474293894,0.08092653280869279,0.4087139809345311,0.5078128780516608,150,25.53333333,4,0.02666666666666667,0.15665796346692662,17635,117.56666666666666,66.25,5.123475382979799,65.5,2.4625,0.7223284109969186,2.5,6,63.666666666666664,2.4566666666666666,299,-3.3058872018578307,-1.791811689789965,4.76709060307971,0.009950330853168092,2,2,2.2
Blackrock,blackrock_1A,2022,2022-10-26,2022-10-12,3,2.8795595239285716,0,124.19306736263484,0.05436461967728881,0.15328275131933752,0.04820769022737269,0.08289029354859992,0.4232766014570654,0.5122677940824418,150,12.31666667,2,0.01333333333333333,0.16238159670842175,6548,43.653333333333336,57,7.0710678118654755,57,1.685,0.31819805153394637,1.685,4,64,2.21,299,-3.757872325600888,-1.7580446740814424,3.7765086957414478,-4.605170185988091,2,2,2.3
Blackrock,blackrock_1A,2022,2022-10-26,2022-10-12,4,2.8795595239285716,0,123.3126589448118,0.02497035716635121,0.15383351026478811,0.05195750583866598,0.08451622333865409,0.4364144644292463,0.5158833807340029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,65,2.385,299,NA,NA,NA,-4.605170185988091,2,2,2.4
Cliff,cliff_1A,2022,2022-08-14,2022-08-01,1,12.94900641,0,158.40185970024615,0.24626007873652245,0.07450020431516392,0.2277207337043363,0.12748691348300217,0.7113328129687372,0.593543747046986,150,17.3,12,0.08,0.6936416184971098,8550,57,26.5,3.3439225741362764,25,0.155,0.0847992281268473,0.125,NA,NA,NA,226,-2.4079456086518722,-0.351486117076274,4.043226691043491,-4.605170185988091,4,2,4.1
Cliff,cliff_1A,2022,2022-08-14,2022-08-01,2,12.94900641,0,157.94531868255277,0.30740742118724607,0.07303008081167517,0.21183762468203385,0.12309210156532184,0.6974277481475171,0.5868397913476294,150,22,7,0.04666666666666667,0.3181818181818182,6186,41.24,29.142857142857142,6.3358391032961965,26,0.23142857142857143,0.16767315144138523,0.13,NA,NA,NA,226,-2.8705691305999848,-1.114187500453581,3.71965111278069,-4.605170185988091,4,2,4.2
Cliff,cliff_1A,2022,2022-08-14,2022-08-01,3,12.94900641,0,157.78801624155707,0.25205769119267274,0.07173994257844678,0.1996462638504863,0.1193191198288684,0.6860501271301589,0.5809013529334729,150,20.75,15,0.1,0.7228915662650602,14082,93.88,29.6,8.192330908495196,26,0.29933333333333334,0.40111392515391553,0.15,NA,NA,NA,226,-2.2072749131897207,-0.31075751946398394,4.542123884270456,-4.605170185988091,4,2,4.3
Cliff,cliff_1A,2022,2022-08-14,2022-08-01,4,12.94900641,0,157.40005747063222,0.2938342745849031,0.07043695043751472,0.186778889828338,0.11553564087453697,0.6732871104331595,0.574765722308628,150,14.41666667,7,0.04666666666666667,0.4855491328357112,6864,45.76,30.571428571428573,7.322502824789323,27,0.2842857142857143,0.2595417206575944,0.16,NA,NA,NA,226,-2.8705691305999848,-0.7020887720336624,3.8236288546655506,-4.605170185988091,4,2,4.4
Cliff,cliff_1A,2022,2022-08-30,2022-08-14,1,12.3781770825,0,158.40185970024615,0.24626007873652245,0.07450020431516392,0.2277207337043363,0.12748691348300217,0.7113328129687372,0.593543747046986,150,17.3,16,0.10666666666666667,0.9248554913294798,28062,187.08,41.25,7.469939758793239,43,0.7075,0.4075209606061182,0.655,12,26.5,0.155,242,-2.1484344131667874,-0.0673633163660919,5.231589784497327,-4.605170185988091,4,2,4.1
Cliff,cliff_1A,2022,2022-08-30,2022-08-14,2,12.3781770825,0,157.94531868255277,0.30740742118724607,0.07303008081167517,0.21183762468203385,0.12309210156532184,0.6974277481475171,0.5868397913476294,150,19.11666667,7,0.04666666666666667,0.3661726241732916,15713,104.75333333333332,46.142857142857146,11.610750355146036,46,1.022857142857143,0.7071471861339356,0.91,7,29.142857142857142,0.23142857142857143,242,-2.8705691305999848,-0.9777071341056833,4.651703837893646,-4.605170185988091,4,2,4.2
Cliff,cliff_1A,2022,2022-08-30,2022-08-14,3,12.3781770825,0,157.78801624155707,0.25205769119267274,0.07173994257844678,0.1996462638504863,0.1193191198288684,0.6860501271301589,0.5809013529334729,150,18.75,17,0.11333333333333331,0.9066666666666666,40461,269.74,47.705882352941174,10.52238510202388,47,1.2317647058823529,0.8760367807212609,0.94,15,29.6,0.29933333333333334,242,-2.092864562011977,-0.08701137698962981,5.597495604138244,-4.605170185988091,4,2,4.3
Cliff,cliff_1A,2022,2022-08-30,2022-08-14,4,12.3781770825,0,157.40005747063222,0.2938342745849031,0.07043695043751472,0.186778889828338,0.11553564087453697,0.6732871104331595,0.574765722308628,150,15,12,0.08,0.8,25902,172.68,45.666666666666664,8.92731592904439,45,0.9825,0.6679701272580165,0.825,7,30.571428571428573,0.2842857142857143,242,-2.4079456086518722,-0.21072103131565253,5.151498079596578,-4.605170185988091,4,2,4.4
Cliff,cliff_1A,2022,2022-09-13,2022-08-30,1,10.769107143071428,0,158.40185970024615,0.24626007873652245,0.07450020431516392,0.2277207337043363,0.12748691348300217,0.7113328129687372,0.593543747046986,150,16.85,12,0.08,0.7121661721068249,24427,162.84666666666666,44.416666666666664,8.273268380571835,42,0.9008333333333334,0.5863672186876712,0.7150000000000001,16,41.25,0.7075,256,-2.4079456086518722,-0.32550001129836176,5.092870468352345,-4.605170185988091,4,2,4.1
